taxon_group,verbatim_name,name,"name to use (if different from ""name"")",name comment field,Comment,notes,Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Corrections to pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
nannofossils,Neocrepidolithus fossus,Neocrepidolithus fossus,,,,"in PBDB, so it will be classified correctly",,,Neocrepidolithus,,,,fossus,,,,,87865,Neocrepidolithus,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Neocrepidolithus neocrassus,Neocrepidolithus neocrassus,,,,"in PBDB, so it will be classified correctly",,,Neocrepidolithus,,,,neocrassus,,,,,87865,Neocrepidolithus,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Neocrepidolithus watkinsii,Neocrepidolithus watkinsii,,,,"in PBDB, so it will be classified correctly",,,Neocrepidolithus,,,,watkinsii,,,,,87865,Neocrepidolithus,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Neosphaera coccolithomorpha,Neosphaera coccolithomorpha,,,,"in PBDB, so it will be classified correctly",,,Neosphaera,,,,coccolithomorpha,,,,,424496,Neosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Nephrolithus frequens,Nephrolithus frequens,,,,"in PBDB, so it will be classified correctly",,,Nephrolithus,,,,frequens,,,,,87887,Nephrolithus,genus,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Nicklithus amplificus,Nicklithus amplificus,,,,"in PBDB, so it will be classified correctly",,,Nicklithus,,,,amplificus,,,,,388319,Nicklithus,genus,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Octocyclus sp.,Octocyclus sp.,,,,"in PBDB, so it will be classified correctly",,,Octocyclus,,,,sp.,,,,,87833,Octocyclus,genus,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Octolithus multiplus,Octolithus multiplus,,,,"in PBDB, so it will be classified correctly",,,Octolithus,,,,multiplus,,,,,87771,Octolithus,genus,,87660,Calyptrosphaeraceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Oolithotus fragilis,Oolithotus fragilis,,,,"in PBDB, so it will be classified correctly",,,Oolithotus,,,,fragilis,,,,,432538,Oolithotus,genus,,419763,Calcidiscaceae,,,,,,,,
nannofossils,Oolithotus sp.,Oolithotus sp.,,,,"in PBDB, so it will be classified correctly",,,Oolithotus,,,,sp.,,,,,432538,Oolithotus,genus,,419763,Calcidiscaceae,,,,,,,,
nannofossils,Oolithotus spp.,Oolithotus spp.,,,,"in PBDB, so it will be classified correctly",,,Oolithotus,,,,spp.,,,,,432538,Oolithotus,genus,,419763,Calcidiscaceae,,,,,,,,
nannofossils,Orthorhabdus rugosus,Orthorhabdus rugosus,,,,"in PBDB, so it will be classified correctly",,,Orthorhabdus,,,,rugosus,,,,,424460,Orthorhabdus,genus,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Orthorhabdus serratus,Orthorhabdus serratus,,,,"in PBDB, so it will be classified correctly",,,Orthorhabdus,,,,serratus,,,,,424460,Orthorhabdus,genus,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Orthorhabdus striatus,Orthorhabdus striatus,,,,"in PBDB, so it will be classified correctly",,,Orthorhabdus,,,,striatus,,,,,424460,Orthorhabdus,genus,,388309,Ceratolithaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pedinocyclus larvalis,Pedinocyclus larvalis,,,,"in PBDB, so it will be classified correctly",,,Pedinocyclus,,,,larvalis,,,,,424497,Pedinocyclus,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pemma basquense,Pemma basquense,,,,"in PBDB, so it will be classified correctly",,,Pemma,,,,basquense,,,,,412396,Pemma,genus,,,,306709,Coccolithophorales,,,306708,Prymnesiophyta,,
nannofossils,Perchnielsenella stradneri,Perchnielsenella stradneri,,,,"in PBDB, so it will be classified correctly",,,Perchnielsenella,,,,stradneri,,,,,87796,Perchnielsenella,genus,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Perissocyclus fenestratus,Perissocyclus fenestratus,,,,"in PBDB, so it will be classified correctly",,,Perissocyclus,,,,fenestratus,,,,,87886,Perissocyclus,genus,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Petrarhabdus copulatus,Petrarhabdus copulatus,,,,"in PBDB, so it will be classified correctly",,,Petrarhabdus,,,,copulatus,,,,,87818,Petrarhabdus,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Placozygus spp.,Placozygus spp.,,,,"in PBDB, so it will be classified correctly",,,Placozygus,,,,spp.,,,,,87872,Placozygus,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontesphaera multipora,Pontesphaera multipora,Pontosphaera multipora,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,multipora,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera alta,Pontosphaera alta,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,alta,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera discopora,Pontosphaera discopora,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,discopora,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera enormis,Pontosphaera enormis,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,enormis,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera exilis,Pontosphaera exilis,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,exilis,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera indooceanica,Pontosphaera indooceanica,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,indooceanica,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera japonica,Pontosphaera japonica,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,japonica,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera latelliptica,Pontosphaera latelliptica,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,latelliptica,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera millepuncta,Pontosphaera millepuncta,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,millepuncta,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera multipora,Pontosphaera multipora,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,multipora,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera plana,Pontosphaera plana,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,plana,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera pulchra,Pontosphaera pulchra,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,pulchra,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera punctosa,Pontosphaera punctosa,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,punctosa,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera rimosa,Pontosphaera rimosa,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,rimosa,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera sp.,Pontosphaera sp.,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,sp.,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera spp.,Pontosphaera spp.,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,spp.,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera spp. (Neogene),Pontosphaera spp. (Neogene),Pontosphaera <spp. (Neogene)>,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,spp.,,,,Pontosphaera spp. (Neogene),87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pontosphaera versa,Pontosphaera versa,,,,"in PBDB, so it will be classified correctly",,,Pontosphaera,,,,versa,,,,,87680,Pontosphaera,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera arkhangelskyi,Prediscosphaera arkhangelskyi,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,arkhangelskyi,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera bukryi,Prediscosphaera bukryi,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,bukryi,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera columnata,Prediscosphaera columnata,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,columnata,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera cretacea,Prediscosphaera cretacea,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,cretacea,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera desiderograndis,Prediscosphaera desiderograndis,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,desiderograndis,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera grandis,Prediscosphaera grandis,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,grandis,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera majungae,Prediscosphaera majungae,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,majungae,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera spinosa,Prediscosphaera spinosa,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,spinosa,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prediscosphaera stoveri,Prediscosphaera stoveri,,,,"in PBDB, so it will be classified correctly",,,Prediscosphaera,,,,stoveri,,,,,87817,Prediscosphaera,genus,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prinsius bisulcus,Prinsius bisulcus,,,,"in PBDB, so it will be classified correctly",,,Prinsius,,,,bisulcus,,,,,424330,Prinsius,genus,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prinsius dimorphosus,Prinsius dimorphosus,,,,"in PBDB, so it will be classified correctly",,,Prinsius,,,,dimorphosus,,,,,424330,Prinsius,genus,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prinsius dimorphus,Prinsius dimorphus,Prinsius dimorphosus,,,"in PBDB, so it will be classified correctly",,,Prinsius,,,,dimorphosus,,,,,424330,Prinsius,genus,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prinsius martinii,Prinsius martinii,,,,"in PBDB, so it will be classified correctly",,,Prinsius,,,,martinii,,,,,424330,Prinsius,genus,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Prinsius tenuiculus,Prinsius tenuiculus,,,,"in PBDB, so it will be classified correctly",,,Prinsius,,,,tenuiculus,,,,,424330,Prinsius,genus,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pseudoemiliania lacunosa,Pseudoemiliania lacunosa,,,,"in PBDB, so it will be classified correctly",,,Pseudoemiliania,,,,lacunosa,,,,,298168,Pseudoemiliania,genus,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pseudoemiliania ovata,Pseudoemiliania ovata,,,,"in PBDB, so it will be classified correctly",,,Pseudoemiliania,,,,ovata,,,,,298168,Pseudoemiliania,genus,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pseudomicula quadrata,Pseudomicula quadrata,,,,"in PBDB, so it will be classified correctly",,,Pseudomicula,,,,quadrata,,,,,87748,Pseudomicula,genus,,87656,Microrhabdulaceae,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Pseudotriquetrorhabdulus inversus,Pseudotriquetrorhabdulus inversus,,,,"in PBDB, so it will be classified correctly",,,Pseudotriquetrorhabdulus,,,,inversus,,,,,424332,Pseudotriquetrorhabdulus,genus,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Psuedoemiliania lacunosa,Psuedoemiliania lacunosa,Pseudoemiliania lacunosa,,,"in PBDB, so it will be classified correctly",,,Pseudoemiliania,,,,lacunosa,,,,,298168,Pseudoemiliania,genus,,419747,Noelaerhabdaceae,418931,Isochrysidales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Quadrum gartneri,Quadrum gartneri,,,,"in PBDB, so it will be classified correctly",,,Quadrum,,,,gartneri,,,,,87743,Quadrum,genus,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Quadrum intermedium,Quadrum intermedium,,,,"in PBDB, so it will be classified correctly",,,Quadrum,,,,intermedium,,,,,87743,Quadrum,genus,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Reinhardtites anthophorus,Reinhardtites anthophorus,,,,"in PBDB, so it will be classified correctly",,,Reinhardtites,,,,anthophorus,,,,,87871,Reinhardtites,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Reinhardtites biperforatus,Reinhardtites biperforatus,,,,"in PBDB, so it will be classified correctly",,,Reinhardtites,,,,biperforatus,,,,,87871,Reinhardtites,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Reinhardtites levis,Reinhardtites levis,,,,"in PBDB, so it will be classified correctly",,,Reinhardtites,,,,levis,,,,,87871,Reinhardtites,genus,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Repagalum parvidentatum,Repagulum parvidentatum,,,,"in PBDB, so it will be classified correctly",,,Repagulum,,,,parvidentatum,,,,,87782,Repagulum,genus,,,,,,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Retecapsa crenulata,Retecapsa crenulata,,,,"in PBDB, so it will be classified correctly",,,Retecapsa,,,,crenulata,,,,,87808,Retecapsa,genus,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Retecapsa ficula,Retecapsa ficula,,,,"in PBDB, so it will be classified correctly",,,Retecapsa,,,,ficula,,,,,87808,Retecapsa,genus,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Retecapsa schizobrachiata,Retecapsa schizobrachiata,,,,"in PBDB, so it will be classified correctly",,,Retecapsa,,,,schizobrachiata,,,,,87808,Retecapsa,genus,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Retecapsa surirella,Retecapsa surirella,,,,"in PBDB, so it will be classified correctly",,,Retecapsa,,,,surirella,,,,,87808,Retecapsa,genus,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,87644,Haptophyta,,
nannofossils,Reticulafenestra psuedoumbilica,Reticulofenestra pseudoumbilica,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,pseudoumbilica,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,"Reticulofenestra ""small""","Reticulofenestra ""small""",Reticulofenestra <spp. small>,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,sp.,,,small,"Reticulofenestra ""small""",255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra asanoi,Reticulofenestra asanoi,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,asanoi,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra asanoi (<6 microns),Reticulofenestra asanoi (<6 microns),,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,asanoi,,,<6 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra asanoi (>6 microns),Reticulofenestra asanoi (>6 microns),,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,asanoi,,,>6 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra bisecta,Reticulofenestra bisecta,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,bisecta,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra bisecta (5-10 microns),Reticulofenestra bisecta (5-10 microns),,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,bisecta,,,5-10 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra bisecta (>10 microns),Reticulofenestra bisecta (>10 microns),,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,bisecta,,,>10 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra callida,Reticulofenestra callida,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,callida,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra circus,Reticulofenestra circus,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,circus,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra cisnerosii,Reticulofenestra cisnerosii,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,cisnerosii,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra daviesii,Reticulofenestra daviesii,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,daviesii,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra dictyoda,Reticulofenestra dictyoda,,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,dictyoda,,,,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra dictyoda  (10-14 microns),Reticulofenestra dictyoda (10-14 microns),,,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,dictyoda,,,10-14 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra dictyoda  (10-14µm),Reticulofenestra dictyoda (10-14¬µm),Reticulofenestra dictyoda (10-14 microns),,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,dictyoda,,,10-14 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
nannofossils,Reticulofenestra dictyoda  (3-10µm),Reticulofenestra dictyoda (3-10¬µm),Reticulofenestra dictyoda (3-10 microns),,,"in PBDB, so it will be classified correctly",,,Reticulofenestra,,,,dictyoda,,,3-10 microns,,255392,Reticulofenestra,genus,,,,,,,,87644,Haptophyta,,
